Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
performing matrix to vector multiplication...
thread 39 101 on row 304972
thread 40 101 on row 305019
thread 41 101 on row 305066
thread 42 101 on row 305113
thread 43 101 on row 305160
thread 44 101 on row 305207
thread 45 101 on row 305254
thread 46 101 on row 305301
thread 47 101 on row 305348
thread 48 101 on row 305395
thread 49 101 on row 305442
thread 50 101 on row 305489
thread 51 101 on row 305536
thread 52 101 on row 305583
thread 53 101 on row 305630
thread 54 101 on row 305677
thread 55 101 on row 305724
thread 56 101 on row 305771
thread 57 101 on row 305818
thread 58 101 on row 305865
thread 59 101 on row 305912
thread 60 101 on row 305959
thread 61 101 on row 306006
thread 62 101 on row 306053
thread 63 101 on row 306100
thread 0 22 on row 66064
thread 1 22 on row 66111
thread 2 22 on row 66158
thread 3 22 on row 66205
thread 4 22 on row 66252
thread 5 22 on row 66299
thread 6 22 on row 66346
thread 7 22 on row 66393
thread 8 22 on row 66440
thread 9 22 on row 66487
thread 10 22 on row 66534
thread 11 22 on row 66581
thread 12 22 on row 66628
thread 13 22 on row 66675
thread 14 22 on row 66722
thread 15 22 on row 66769
thread 16 22 on row 66816
thread 17 22 on row 66863
thread 18 22 on row 66910
thread 19 22 on row 66957
thread 20 22 on row 67004
thread 21 22 on row 67051
thread 22 22 on row 67098
thread 23 22 on row 67145
thread 24 22 on row 67192
thread 25 22 on row 67239
thread 26 22 on row 67286
thread 27 22 on row 67333
thread 28 22 on row 67380
thread 29 22 on row 67427
thread 30 22 on row 67474
thread 31 22 on row 67521
thread 0 28 on row 84069
thread 1 28 on row 84116
thread 2 28 on row 84163
thread 3 28 on row 84210
thread 4 28 on row 84257
thread 5 28 on row 84304
thread 6 28 on row 84351
thread 7 28 on row 84398
thread 8 28 on row 84445
thread 9 28 on row 84492
thread 10 28 on row 84539
thread 11 28 on row 84586
thread 12 28 on row 84633
thread 13 28 on row 84680
thread 14 28 on row 84727
thread 15 28 on row 84774
thread 16 28 on row 84821
thread 17 28 on row 84868
thread 18 28 on row 84915
thread 19 28 on row 84962
thread 20 28 on row 85009
thread 21 28 on row 85056
thread 22 28 on row 85103
thread 23 28 on row 85150
thread 24 28 on row 85197
thread 25 28 on row 85244
thread 26 28 on row 85291
thread 27 28 on row 85338
thread 28 28 on row 85385
thread 29 28 on row 85432
thread 30 28 on row 85479
thread 31 28 on row 85526
thread 0 31 on row 93074
thread 1 31 on row 93121
thread 2 31 on row 93168
thread 3 31 on row 93215
thread 4 31 on row 93262
thread 5 31 on row 93309
thread 6 31 on row 93356
thread 7 31 on row 93403
thread 8 31 on row 93450
thread 9 31 on row 93497
thread 10 31 on row 93544
thread 11 31 on row 93591
thread 12 31 on row 93638
thread 13 31 on row 93685
thread 14 31 on row 93732
thread 15 31 on row 93779
thread 16 31 on row 93826
thread 17 31 on row 93873
thread 18 31 on row 93920
thread 19 31 on row 93967
thread 20 31 on row 94014
thread 21 31 on row 94061
thread 22 31 on row 94108
thread 23 31 on row 94155
thread 24 31 on row 94202
thread 25 31 on row 94249
thread 26 31 on row 94296
thread 27 31 on row 94343
thread 28 31 on row 94390
thread 29 31 on row 94437
thread 30 31 on row 94484
thread 31 31 on row 94531
thread 0 87 on row 261129
thread 1 87 on row 261176
thread 2 87 on row 261223
thread 3 87 on row 261270
thread 4 87 on row 261317
thread 5 87 on row 261364
thread 6 87 on row 261411
thread 7 87 on row 261458
thread 8 87 on row 261505
thread 9 87 on row 261552
thread 10 87 on row 261599
thread 11 87 on row 261646
thread 12 87 on row 261693
thread 13 87 on row 261740
thread 14 87 on row 261787
thread 15 87 on row 261834
thread 16 87 on row 261881
thread 17 87 on row 261928
thread 18 87 on row 261975
thread 19 87 on row 262022
thread 20 87 on row 262069
thread 21 87 on row 262116
thread 22 87 on row 262163
thread 23 87 on row 262210
thread 24 87 on row 262257
thread 25 87 on row 262304
thread 26 87 on row 262351
thread 27 87 on row 262398
thread 28 87 on row 262445
thread 29 87 on row 262492
thread 30 87 on row 262539
thread 31 87 on row 262586
thread 0 33 on row 99073
thread 1 33 on row 99120
thread 2 33 on row 99167
thread 3 33 on row 99214
thread 4 33 on row 99261
thread 5 33 on row 99308
thread 6 33 on row 99355
thread 7 33 on row 99402
thread 8 33 on row 99449
thread 9 33 on row 99496
thread 10 33 on row 99543
thread 11 33 on row 99590
thread 12 33 on row 99637
thread 13 33 on row 99684
thread 14 33 on row 99731
thread 15 33 on row 99778
thread 16 33 on row 99825
thread 17 33 on row 99872
thread 18 33 on row 99919
thread 19 33 on row 99966
thread 20 33 on row 100013
thread 21 33 on row 100060
thread 22 33 on row 100107
thread 23 33 on row 100154
thread 24 33 on row 100201
thread 25 33 on row 100248
thread 26 33 on row 100295
thread 27 33 on row 100342
thread 28 33 on row 100389
thread 29 33 on row 100436
thread 30 33 on row 100483
thread 31 33 on row 100530
thread 32 32 on row 97577
thread 33 32 on row 97624
thread 34 32 on row 97671
thread 35 32 on row 97718
thread 36 32 on row 97765
thread 37 32 on row 97812
thread 38 32 on row 97859
thread 39 32 on row 97906
thread 40 32 on row 97953
thread 41 32 on row 98000
thread 42 32 on row 98047
thread 43 32 on row 98094
thread 44 32 on row 98141
thread 45 32 on row 98188
thread 46 32 on row 98235
thread 47 32 on row 98282
thread 48 32 on row 98329
thread 49 32 on row 98376
thread 50 32 on row 98423
thread 51 32 on row 98470
thread 52 32 on row 98517
thread 53 32 on row 98564
thread 54 32 on row 98611
thread 55 32 on row 98658
thread 56 32 on row 98705
thread 57 32 on row 98752
thread 58 32 on row 98799
thread 59 32 on row 98846
thread 60 32 on row 98893
thread 61 32 on row 98940
thread 62 32 on row 98987
thread 0 93 on row 279138
thread 1 93 on row 279185
thread 2 93 on row 279232
thread 3 93 on row 279279
thread 4 93 on row 279326
thread 5 93 on row 279373
thread 6 93 on row 279420
thread 7 93 on row 279467
thread 8 93 on row 279514
thread 9 93 on row 279561
thread 10 93 on row 279608
thread 11 93 on row 279655
thread 12 93 on row 279702
thread 13 93 on row 279749
thread 14 93 on row 279796
thread 15 93 on row 279843
thread 16 93 on row 279890
thread 17 93 on row 279937
thread 18 93 on row 279984
thread 19 93 on row 280031
thread 20 93 on row 280078
thread 21 93 on row 280125
thread 22 93 on row 280172
thread 23 93 on row 280219
thread 24 93 on row 280266
thread 25 93 on row 280313
thread 26 93 on row 280360
thread 27 93 on row 280407
thread 28 93 on row 280454
thread 29 93 on row 280501
thread 30 93 on row 280548
thread 31 93 on row 280595
thread 32 3 on row 10538
thread 33 3 on row 10585
thread 34 3 on row 10632
thread 35 3 on row 10679
thread 36 3 on row 10726
thread 37 3 on row 10773
thread 38 3 on row 10820
thread 39 3 on row 10867
thread 40 3 on row 10914
thread 41 3 on row 10961
thread 42 3 on row 11008
thread 43 3 on row 11055
thread 44 3 on row 11102
thread 45 3 on row 11149
thread 46 3 on row 11196
thread 47 3 on row 11243
thread 48 3 on row 11290
thread 49 3 on row 11337
thread 50 3 on row 11384
thread 51 3 on row 11431
thread 52 3 on row 11478
thread 53 3 on row 11525
thread 54 3 on row 11572
thread 55 3 on row 11619
thread 56 3 on row 11666
thread 57 3 on row 11713
thread 58 3 on row 11760
thread 59 3 on row 11807
thread 60 3 on row 11854
thread 61 3 on row 11901
thread 62 3 on row 11948
thread 63 3 on row 11995
thread 32 104 on row 313647
thread 33 104 on row 313694
thread 34 104 on row 313741
thread 35 104 on row 313788
thread 36 104 on row 313835
thread 37 104 on row 313882
thread 38 104 on row 313929
thread 39 104 on row 313976
thread 40 104 on row 314023
thread 41 104 on row 314070
thread 42 104 on row 314117
thread 43 104 on row 314164
thread 44 104 on row 314211
thread 45 104 on row 314258
thread 46 104 on row 314305
thread 47 104 on row 314352
thread 48 104 on row 314399
thread 49 104 on row 314446
thread 50 104 on row 314493
thread 51 104 on row 314540
thread 52 104 on row 314587
thread 53 104 on row 314634
thread 54 104 on row 314681
thread 55 104 on row 314728
thread 56 104 on row 314775
thread 57 104 on row 314822
thread 58 104 on row 314869
thread 59 104 on row 314916
thread 60 104 on row 314963
thread 61 104 on row 315010
thread 62 104 on row 315057
thread 63 104 on row 315104
thread 32 19 on row 58561
thread 33 19 on row 58608
thread 34 19 on row 58655
thread 35 19 on row 58702
thread 36 19 on row 58749
thread 37 19 on row 58796
thread 38 19 on row 58843
thread 39 19 on row 58890
thread 40 19 on row 58937
thread 41 19 on row 58984
thread 42 19 on row 59031
thread 43 19 on row 59078
thread 44 19 on row 59125
thread 45 19 on row 59172
thread 46 19 on row 59219
thread 47 19 on row 59266
thread 48 19 on row 59313
thread 49 19 on row 59360
thread 50 19 on row 59407
thread 51 19 on row 59454
thread 52 19 on row 59501
thread 53 19 on row 59548
thread 54 19 on row 59595
thread 55 19 on row 59642
thread 56 19 on row 59689
thread 57 19 on row 59736
thread 58 19 on row 59783
thread 59 19 on row 59830
thread 60 19 on row 59877
thread 61 19 on row 59924
thread 62 19 on row 59971
thread 63 19 on row 60018
thread 0 80 on row 240123
thread 1 80 on row 240170
thread 2 80 on row 240217
thread 3 80 on row 240264
thread 4 80 on row 240311
thread 5 80 on row 240358
thread 6 80 on row 240405
thread 7 80 on row 240452
thread 8 80 on row 240499
thread 9 80 on row 240546
thread 10 80 on row 240593
thread 11 80 on row 240640
thread 12 80 on row 240687
thread 13 80 on row 240734
thread 14 80 on row 240781
thread 15 80 on row 240828
thread 16 80 on row 240875
thread 17 80 on row 240922
thread 18 80 on row 240969
thread 19 80 on row 241016
thread 20 80 on row 241063
thread 21 80 on row 241110
thread 22 80 on row 241157
thread 23 80 on row 241204
thread 24 80 on row 241251
thread 25 80 on row 241298
thread 26 80 on row 241345
thread 27 80 on row 241392
thread 28 80 on row 241439
thread 29 80 on row 241486
thread 30 80 on row 241533
thread 31 80 on row 241580
thread 0 9 on row 27049
thread 1 9 on row 27096
thread 2 9 on row 27143
thread 3 9 on row 27190
thread 4 9 on row 27237
thread 5 9 on row 27284
thread 6 9 on row 27331
thread 7 9 on row 27378
thread 8 9 on row 27425
thread 9 9 on row 27472
thread 10 9 on row 27519
thread 11 9 on row 27566
thread 12 9 on row 27613
thread 13 9 on row 27660
thread 14 9 on row 27707
thread 15 9 on row 27754
thread 16 9 on row 27801
thread 17 9 on row 27848
thread 18 9 on row 27895
thread 19 9 on row 27942
thread 20 9 on row 27989
thread 21 9 on row 28036
thread 22 9 on row 28083
thread 23 9 on row 28130
thread 24 9 on row 28177
thread 25 9 on row 28224
thread 26 9 on row 28271
thread 27 9 on row 28318
thread 28 9 on row 28365
thread 29 9 on row 28412
thread 30 9 on row 28459
thread 31 9 on row 28506
thread 32 1 on row 4530
thread 33 1 on row 4577
thread 34 1 on row 4624
thread 35 1 on row 4671
thread 36 1 on row 4718
thread 37 1 on row 4765
thread 38 1 on row 4812
thread 39 1 on row 4859
thread 40 1 on row 4906
thread 41 1 on row 4953
thread 42 1 on row 5000
thread 43 1 on row 5047
thread 44 1 on row 5094
thread 45 1 on row 5141
thread 46 1 on row 5188
thread 47 1 on row 5235
thread 48 1 on row 5282
thread 49 1 on row 5329
thread 50 1 on row 5376
thread 51 1 on row 5423
thread 52 1 on row 5470
thread 53 1 on row 5517
thread 54 1 on row 5564
thread 55 1 on row 5611
thread 56 1 on row 5658
thread 57 1 on row 5705
thread 58 1 on row 5752
thread 59 1 on row 5799
thread 60 1 on row 5846
thread 61 1 on row 5893
thread 62 1 on row 5940
thread 63 1 on row 5987
thread 32 31 on row 94574
thread 33 31 on row 94621
thread 34 31 on row 94668
thread 35 31 on row 94715
thread 36 31 on row 94762
thread 37 31 on row 94809
thread 38 31 on row 94856
thread 39 31 on row 94903
thread 40 31 on row 94950
thread 41 31 on row 94997
thread 42 31 on row 95044
thread 43 31 on row 95091
thread 44 31 on row 95138
thread 45 31 on row 95185
thread 46 31 on row 95232
thread 47 31 on row 95279
thread 48 31 on row 95326
thread 49 31 on row 95373
thread 50 31 on row 95420
thread 51 31 on row 95467
thread 52 31 on row 95514
thread 53 31 on row 95561
thread 54 31 on row 95608
thread 55 31 on row 95655
thread 56 31 on row 95702
thread 57 31 on row 95749
thread 58 31 on row 95796
thread 59 31 on row 95843
thread 60 31 on row 95890
thread 61 31 on row 95937
thread 62 31 on row 95984
thread 63 31 on row 96031
thread 0 21 on row 63059
thread 1 21 on row 63106
thread 2 21 on row 63153
thread 3 21 on row 63200
thread 4 21 on row 63247
thread 5 21 on row 63294
thread 6 21 on row 63341
thread 7 21 on row 63388
thread 8 21 on row 63435
thread 9 21 on row 63482
thread 10 21 on row 63529
thread 11 21 on row 63576
thread 12 21 on row 63623
thread 13 21 on row 63670
thread 14 21 on row 63717
thread 15 21 on row 63764
thread 16 21 on row 63811
thread 17 21 on row 63858
thread 18 21 on row 63905
thread 19 21 on row 63952
thread 20 21 on row 63999
thread 21 21 on row 64046
thread 22 21 on row 64093
thread 23 21 on row 64140
thread 24 21 on row 64187
thread 25 21 on row 64234
thread 26 21 on row 64281
thread 27 21 on row 64328
thread 28 21 on row 64375
thread 29 21 on row 64422
thread 30 21 on row 64469
thread 31 21 on row 64516
thread 32 98 on row 295642
thread 33 98 on row 295689
thread 34 98 on row 295736
thread 35 98 on row 295783
thread 36 98 on row 295830
thread 37 98 on row 295877
thread 38 98 on row 295924
thread 39 98 on row 295971
thread 40 98 on row 296018
thread 41 98 on row 296065
thread 42 98 on row 296112
thread 43 98 on row 296159
thread 44 98 on row 296206
thread 45 98 on row 296253
thread 46 98 on row 296300
thread 47 98 on row 296347
thread 48 98 on row 296394
thread 49 98 on row 296441
thread 50 98 on row 296488
thread 51 98 on row 296535
thread 52 98 on row 296582
thread 53 98 on row 296629
thread 54 98 on row 296676
thread 55 98 on row 296723
thread 56 98 on row 296770
thread 57 98 on row 296817
thread 58 98 on row 296864
thread 59 98 on row 296911
thread 60 98 on row 296958
thread 61 98 on row 297005
thread 62 98 on row 297052
thread 0 13 on row 39055
thread 1 13 on row 39102
thread 2 13 on row 39149
thread 3 13 on row 39196
thread 4 13 on row 39243
thread 5 13 on row 39290
thread 6 13 on row 39337
thread 7 13 on row 39384
thread 8 13 on row 39431
thread 9 13 on row 39478
thread 10 13 on row 39525
thread 11 13 on row 39572
thread 12 13 on row 39619
thread 13 13 on row 39666
thread 14 13 on row 39713
thread 15 13 on row 39760
thread 16 13 on row 39807
thread 17 13 on row 39854
thread 18 13 on row 39901
thread 19 13 on row 39948
thread 20 13 on row 39995
thread 21 13 on row 40042
thread 22 13 on row 40089
thread 23 13 on row 40136
thread 24 13 on row 40183
thread 25 13 on row 40230
thread 26 13 on row 40277
thread 27 13 on row 40324
thread 28 13 on row 40371
thread 29 13 on row 40418
thread 30 13 on row 40465
thread 31 13 on row 40512
thread 0 12 on row 36050
thread 1 12 on row 36097
thread 2 12 on row 36144
thread 3 12 on row 36191
thread 4 12 on row 36238
thread 5 12 on row 36285
thread 6 12 on row 36332
thread 7 12 on row 36379
thread 8 12 on row 36426
thread 9 12 on row 36473
thread 10 12 on row 36520
thread 11 12 on row 36567
thread 12 12 on row 36614
thread 13 12 on row 36661
thread 14 12 on row 36708
thread 15 12 on row 36755
thread 16 12 on row 36802
thread 17 12 on row 36849
thread 18 12 on row 36896
thread 19 12 on row 36943
thread 20 12 on row 36990
thread 21 12 on row 37037
thread 22 12 on row 37084
thread 23 12 on row 37131
thread 24 12 on row 37178
thread 25 12 on row 37225
thread 26 12 on row 37272
thread 27 12 on row 37319
thread 28 12 on row 37366
thread 29 12 on row 37413
thread 30 12 on row 37460
thread 31 12 on row 37507
thread 32 36 on row 109585
thread 33 36 on row 109632
thread 34 36 on row 109679
thread 35 36 on row 109726
thread 36 36 on row 109773
thread 37 36 on row 109820
thread 38 36 on row 109867
thread 39 36 on row 109914
thread 40 36 on row 109961
thread 41 36 on row 110008
thread 42 36 on row 110055
thread 43 36 on row 110102
thread 44 36 on row 110149
thread 45 36 on row 110196
thread 46 36 on row 110243
thread 47 36 on row 110290
thread 48 36 on row 110337
thread 49 36 on row 110384
thread 50 36 on row 110431
thread 51 36 on row 110478
thread 52 36 on row 110525
thread 53 36 on row 110572
thread 54 36 on row 110619
thread 55 36 on row 110666
thread 56 36 on row 110713
thread 57 36 on row 110760
thread 58 36 on row 110807
thread 59 36 on row 110854
thread 60 36 on row 110901
thread 61 36 on row 110948
thread 62 36 on row 110995
thread 32 13 on row 40555
thread 33 13 on row 40602
thread 34 13 on row 40649
thread 35 13 on row 40696
